repo_id,canonical_url,name_hf_slug,author,pipeline_tag,library_name,license,languages,tags,downloads,likes,created_at,last_modified,private,gated,disabled,sha,model_type,architectures,parameters,parameters_readable,used_storage_bytes,file_count,siblings_total_size_bytes,has_safetensors,has_bin,has_pt,has_onnx,has_tflite,has_gguf,region,arxiv_ids,spaces,benchmarks_json,__source_file,auto_model,processor,card.inference,raw._id,raw.pipeline_tag,raw.library_name,transformersInfo.pipeline_tag,card.datasets,raw.mask_token,raw.model-index,raw.inference,transformersInfo.custom_class,card.thumbnail,card.metrics,card.quantized_by,card.programming_language,card.extra_gated_heading,card.extra_gated_prompt,card.extra_gated_description,card.extra_gated_button_content,card.license_name,card.license_link,card.base_model,card.new_version,card.base_model_relation,card.library_version,card.extra_gated_eu_disallowed,card.model_name,card.paper,card.name,card.description,card.readme,card.tasks,card.provider,card.validated_on,card.model_creator,card.model_type,card.track_downloads,card.fine-tuning,card.arxiv,config.chat_template_jinja,card.library_tag
avsolatorio/GIST-Embedding-v0,https://huggingface.co/avsolatorio/GIST-Embedding-v0,huggingface-avsolatorio-GIST-Embedding-v0,avsolatorio,sentence-similarity,sentence-transformers,mit,en,sentence-transformers;pytorch;safetensors;bert;feature-extraction;mteb;sentence-similarity;en;arxiv:2402.16829;arxiv:2212.09741;license:mit;model-index;text-embeddings-inference;endpoints_compatible;deploy:azure;region:us,86584,29,2024-01-31T16:41:20.000Z,2024-02-28T00:31:27.000Z,False,False,False,bf6b2e55e92f510a570ad4d7d2da2ec8cd22590c,bert,BertModel,109482240,109.48M,1314594164,14,0,True,True,False,False,False,False,us,2402.16829;2212.09741,mteb/leaderboard_legacy;Shreyas094/SearchGPT;SmileXing/leaderboard;JPLTedCas/chat-PDF-demo;Shreyas094/SearchGPTTest;Shreyas094/Sentinel-AI-Beta-Test;pngwn/df_scroll_bug_fix-two;karanpraharaj/avsolatorio-GIST-Embedding-v0;pngwn/df_scroll_bug_repo;pngwn/df_scroll_bug_fix;rosa0003/smartpdf_Highlighter;abidlabs/df_scroll_bug_fix;sq66/leaderboard_legacy;q275343119/leaderboard;AyushM6/leaderboard;shiwan7788/leaderboard;Chengyanci/11;yanciyuyu/1;n8n-1/8;reader-1/1;lake-synctv/leaderboard;shiwan7788/leaderboard-uni;QuentinJG/mteb-demo-vidorev3;cs9212005/smart-pdf-highlighter,"{""task_counts"":{""Classification"":12,""Retrieval"":27,""Clustering"":11,""Reranking"":4,""STS"":10,""BitextMining"":116,""PairClassification"":3,""Summarization"":1}}",C:\Users\AMD\git\hf\scripts\cache\json\avsolatorio__GIST-Embedding-v0.json,,,,65ba783034460a54f96fb60c,sentence-similarity,sentence-transformers,,,[MASK],,warm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
avsolatorio/GIST-large-Embedding-v0,https://huggingface.co/avsolatorio/GIST-large-Embedding-v0,huggingface-avsolatorio-GIST-large-Embedding-v0,avsolatorio,sentence-similarity,sentence-transformers,mit,en,sentence-transformers;safetensors;bert;feature-extraction;mteb;sentence-similarity;en;arxiv:2402.16829;arxiv:2212.09741;license:mit;model-index;text-embeddings-inference;endpoints_compatible;deploy:azure;region:us,4148,18,2024-02-14T18:26:25.000Z,2024-02-28T00:34:23.000Z,False,False,False,7831200e2f7819b994490c091cf3258a2b821f0c,bert,BertModel,335141888,335.14M,1340612432,13,0,True,False,False,False,False,False,us,2402.16829;2212.09741,mteb/leaderboard_legacy;Zeitstaub/AI-Patents_searched_by_AI;SmileXing/leaderboard;vislupus/Chat-with-AI-Act;tbitai/bayes-or-spam;sq66/leaderboard_legacy;q275343119/leaderboard;AyushM6/leaderboard;shiwan7788/leaderboard;Chengyanci/11;yanciyuyu/1;n8n-1/8;reader-1/1;lake-synctv/leaderboard;shiwan7788/leaderboard-uni;QuentinJG/mteb-demo-vidorev3,"{""task_counts"":{""Classification"":12,""Retrieval"":27,""Clustering"":11,""Reranking"":4,""STS"":10,""PairClassification"":3,""Summarization"":1}}",C:\Users\AMD\git\hf\scripts\cache\json\avsolatorio__GIST-large-Embedding-v0.json,,,,65cd05d1c40ab29432096d0e,sentence-similarity,sentence-transformers,,,[MASK],,warm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
avsolatorio/GIST-small-Embedding-v0,https://huggingface.co/avsolatorio/GIST-small-Embedding-v0,huggingface-avsolatorio-GIST-small-Embedding-v0,avsolatorio,sentence-similarity,sentence-transformers,mit,en,sentence-transformers;pytorch;onnx;safetensors;bert;feature-extraction;mteb;sentence-similarity;en;arxiv:2402.16829;arxiv:2212.09741;license:mit;model-index;text-embeddings-inference;endpoints_compatible;region:us,46598,33,2024-02-03T06:14:01.000Z,2025-04-17T04:22:08.000Z,False,False,False,75e62fd210b9fde790430e0b2f040b0b00a021b1,bert,BertModel,33360000,33.36M,567644895,17,0,True,True,False,True,False,False,us,2402.16829;2212.09741,mteb/leaderboard_legacy;SmileXing/leaderboard;bharathh4/Query_Type_Classifier;sq66/leaderboard_legacy;q275343119/leaderboard;AyushM6/leaderboard;DOMMETI/Web_Crawler;sree4411/Rag;Ramyamaheswari/Web_Crawler;UmaKumpatla/Web_crawl4_AI;Pasham123/Crawl4ai;shiwan7788/leaderboard;Chengyanci/11;yanciyuyu/1;n8n-1/8;reader-1/1;lake-synctv/leaderboard;shiwan7788/leaderboard-uni;QuentinJG/mteb-demo-vidorev3,"{""task_counts"":{""Classification"":12,""Retrieval"":27,""Clustering"":11,""Reranking"":4,""STS"":10,""PairClassification"":3,""Summarization"":1}}",C:\Users\AMD\git\hf\scripts\cache\json\avsolatorio__GIST-small-Embedding-v0.json,,,,65bdd9a988b62285422f9628,sentence-similarity,sentence-transformers,,,[MASK],,warm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
avsolatorio/NoInstruct-small-Embedding-v0,https://huggingface.co/avsolatorio/NoInstruct-small-Embedding-v0,huggingface-avsolatorio-NoInstruct-small-Embedding-v0,avsolatorio,sentence-similarity,sentence-transformers,mit,en,sentence-transformers;safetensors;bert;feature-extraction;mteb;sentence-similarity;transformers;en;license:mit;model-index;text-embeddings-inference;endpoints_compatible;deploy:azure;region:us,11833,24,2024-05-01T16:21:05.000Z,2024-05-04T02:11:03.000Z,False,False,False,b38747000553d8268915c95a55fc87e707c9aadd,bert,BertModel,33360000,33.36M,133462128,14,0,True,False,False,False,False,False,us,,mteb/leaderboard_legacy;SmileXing/leaderboard;sq66/leaderboard_legacy;q275343119/leaderboard;AyushM6/leaderboard;shiwan7788/leaderboard;Chengyanci/11;yanciyuyu/1;n8n-1/8;reader-1/1;lake-synctv/leaderboard;shiwan7788/leaderboard-uni;QuentinJG/mteb-demo-vidorev3,"{""task_counts"":{""Classification"":12,""Retrieval"":27,""Clustering"":11,""Reranking"":4,""STS"":10,""PairClassification"":3,""Summarization"":1}}",C:\Users\AMD\git\hf\scripts\cache\json\avsolatorio__NoInstruct-small-Embedding-v0.json,AutoModel,AutoTokenizer,,66326bf19fcb8095d521512e,sentence-similarity,sentence-transformers,feature-extraction,,[MASK],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAAI/bge-base-en-v1.5,https://huggingface.co/BAAI/bge-base-en-v1.5,huggingface-BAAI-bge-base-en-v1.5,BAAI,feature-extraction,sentence-transformers,mit,en,sentence-transformers;pytorch;onnx;safetensors;bert;feature-extraction;sentence-similarity;transformers;mteb;en;arxiv:2401.03462;arxiv:2312.15503;arxiv:2311.13534;arxiv:2310.07554;arxiv:2309.07597;license:mit;model-index;text-embeddings-inference;endpoints_compatible;deploy:azure;region:us,3348573,385,2023-09-11T15:04:22.000Z,2024-02-21T03:00:19.000Z,False,False,False,a5beb1e3e68b9ab74eb54cfd186867f64f240e1a,bert,BertModel,109482752,109.48M,3578964022,14,0,True,True,False,True,False,False,us,2401.03462;2312.15503;2311.13534;2310.07554;2309.07597,adi-123/Docosphere;adi-123/Fact_Checker;cin-model/kotaemon-demo;Ekimetrics/climate-question-answering;nickmuchi/semantic-search-with-retrieve-and-rerank;taprosoft/kotaemon;mteb/leaderboard_legacy;Skier8402/mistral-PDF-chat;AI-ANK/RAGArch;huggingchat/hf-docs;prthgo/PDF-Chatbot;derek-thomas/RAGDemo;Illia56/kotaemon-pro-Llama-3.2-3B;ai-conferences/CVPR2025;CyranoB/search_agent;ABBNikit/Nikit_PDF_Chatbot;ai-conferences/ICLR2025;Darshan-BugendaiTech/Marketing-Email-Generator;lone17/kotaemon-app;Skier8402/openai-pdf-chat;KanjikaSingh/Datastax_rag;jxtan/fastapi_ai_endpoints;kushagrasharma-13/patent;SAAZIZI/SummarizeAV;NenJa/rag-chatbot;Someshfengde/Visualized_BGE_demo;alx-d/PhiRAG;mangopy/ToolRet-demo;SmileXing/leaderboard;makhtar7186/telecom_api;srabanmondal/movie-recommendations;ai-conferences/ICCV2025;ai-conferences/NeurIPS2025;Darshan-BugendaiTech/Marketing_Email_Generator_Trial;Aiden4801/Konect-U-GPT;AlbertoFH98/PodCastena;LiamDowd/Redact;junaidiqbalsyed/qa_hr_chatbot;Vasanth/Dummy_Researcher;Chris4K/reg-BitsAndBytes;Pushkar7779/AI-Lawyer-Bot;Warlord-K/AVA-Ollama;jaiganesan/Quik_Querium_AI_Genie;wiwaaw/chatpdf;saifmaxx/pdf_m;Anzaksen/IISDAS;Nocigar/sillytavern;noumanjavaid/kotaemon-demo;Danielrahmai1991/findemov3;Danielrahmai1991/findemo3.1;LISA-Kadi/LISA-demo;sakuexe/thesizer;Draichi/Formula1-race-debriefing;huggyy/rag-project;bupa1018/KadiAPY_Coding_Assistant;DrishtiSharma/WebRAG;Muzammil6376/DocQueryAi;Muzammil6376/MultiDocs;fahmiaziz/agentic-rag;pradeepsengarr/Bot_RAG;zye784581395/silly;shafiqul1357/rag-fashion-recommendation;sridhal/BAAI-bge-base-en-v1.5;TarJam/Sogeti_Bot;AdiSomani123/NyayaSetu_MITS;shafiqul1357/ragent-chatbot;ai-conferences/ICML2025;jeevirajan34/HackRX-API;tushar888/FlowFI.ai;VINODKUMARBN/medical-chatbot;u-r-a-bot/RAGassignment;jagadishwar/Codebase;ikhlamal/chatpdf;aakash0017/drvai-beta-deployment;scholarly360/contracts_information_retrieval;pbrenotvinciguerra/corte_api;pbrenotvinciguerra/corte;Shaleen123/mistral-PDF-chat;ABCASDFG98765432/semantic-search-with-retrieve-and-rerank;Aiden4801/Konect-U-AI;ABCASDFG98765432/semantic-search;Ubaidbhat/Retrieval_Augumented_Generation_using_zephyr-7b-beta;durgeshshisode1988/module6_mp3;durgeshshisode1988/pdf_text_spitter;thivav/chat_with_pdf_using_zephyr-7b-beta;VishalMysore/CH9;ImadEze/mistral-PiloTerra-imad;PeepDaSlan9/BAAI-bge-base-en-v1.5;Chris4K/www.issum.de;KanvaBhatia/Chatbot_doc;saranya-psg/rag_langchain_mistral_chromadb;Chris4K/reg-BitsAndBytes-2;kennethli319/RAGArch;MatteoNewTec/RAGArch;detroitnatif/GroqSearch;Ubaidbhat/rag_VH;Ubaidbhat/rag_AM;BigRatz/OminisysXchat;saadzain/documentchatbotcloud;Chris4K/GlobCont,"{""task_counts"":{""Classification"":12,""Retrieval"":27,""Clustering"":11,""Reranking"":4,""STS"":10,""PairClassification"":3,""Summarization"":1}}",C:\Users\AMD\git\hf\scripts\cache\json\baai__bge-base-en-v1.5.json,AutoModel,AutoTokenizer,,64ff2c767a4a6ae49afa72b5,feature-extraction,sentence-transformers,feature-extraction,,[MASK],,warm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAAI/bge-large-en-v1.5,https://huggingface.co/BAAI/bge-large-en-v1.5,huggingface-BAAI-bge-large-en-v1.5,BAAI,feature-extraction,sentence-transformers,mit,en,sentence-transformers;pytorch;onnx;safetensors;bert;feature-extraction;sentence-similarity;transformers;mteb;en;arxiv:2401.03462;arxiv:2312.15503;arxiv:2311.13534;arxiv:2310.07554;arxiv:2309.07597;license:mit;model-index;text-embeddings-inference;endpoints_compatible;deploy:azure;region:us,3726322,607,2023-09-12T05:20:08.000Z,2024-02-21T02:51:44.000Z,False,False,False,d4aa6901d3a41ba39fb536a557fa166f842b0e09,bert,BertModel,335142400,335.14M,7033733981,14,0,True,True,False,True,False,False,us,2401.03462;2312.15503;2311.13534;2310.07554;2309.07597,mteb/arena;mteb/leaderboard_legacy;AI-ANK/RAGArch;lightmate/llm-chatbot;meraGPT/meraKB;santanavagner/responsible-prompting-demo;PrabakaranC/kadhalTensor;codelion/safety-copilot;arsiba/GDPR-EDPB-AI;li-qing/FIRE;sairaproject/SAIRA;jxtan/fastapi_ai_endpoints;kushagrasharma-13/patent;mediscenario/mediscenario-streamlit-FINAL;Zeitstaub/AI-Patents_searched_by_AI;NenJa/rag-chatbot;giulio98/beyondrag;SmileXing/leaderboard;MohamedFahim/URL-To-Answer;anaantraj/DocuFlow_V3;joshuasundance/govgis_nov2023-slim-faiss;tianleliphoebe/visual-arena;nikhilkomakula/nk-openpages-intellibot;JPLTedCas/chat-PDF-demo;ankush-003/ASMR_Query_Bot;sampathlonka/veda_bot;Ashmal/MobiLlama;rishisim/aiotsmartlabs-assistant;rk68/HyPA-RAG;Entz/council_1;malvika2003/openvino_notebooks;kartavya23/Documents-Summarizer;zeusmadeit/chat-with-your-data;Nocigar/sillytavern;LISA-Kadi/LISA-demo;CjangCjengh/Prompt-Compression-Toolbox;jaaabir/BAAI-bge-large-en-v1.5;SuperDan/Feelings_to_Emoji;zye784581395/silly;mohikAgnext/botbot;shafiqul1357/ragent-chatbot;Kalpokoch/ChatbotDemo;jedick/R-help-chat;Barghav777/KrishiSakha;sainathsurya/LawPal;hetzerdj/preternatural-text-ui;AdityaSahrawat/resume-matcher;Diana1234/final_deploy;Diana1234/deploy_streamlit_app;chenglu/hf-blog-tags;AhmedMagdy7/BAAI-bge-large-en-v1.5;whoami02/mmt_retrieval;shailendrajain28/BAAI-bge-large-en-v1.5;spacemon/BAAI-bge-large-en-v1.5;sampathlonka/veda_bot_2.0;warnacc/SearchDemo;sampathlonka/veda_bot_3.0;Boogie9/BAAI-bge-large-en-v1.5;kennethli319/RAGArch;MatteoNewTec/RAGArch;JerryLiJinyi/Prompt-Compression-Toolbox;idea123/RAG_llama3;veda1997/Film_Production;anubhav77/maya-persistence;z00mP/Simple-RAG-solution;LevGervich/rag_time;mayurasandakalum/palm2_doc_genie_web;whoami02/MMT-logs;yiyii/RAG-2;demoPOC/SearchDemo;jhonparra18/ReformaPensional-LLama3-RAG;srion/BAAI-bge-large-en-v1.5;Rams901/Cicero-semantic-search-merged-v1;playgrdstar/compare_retrieval_methods;alfonsovelp/lynk-embedding;terryli/llm-app;PareshM/Hackathon-RagBot;awacke1/BAAI-bge-large-en-v1.5;yiyii/RAG-3;fashxp/pimcore-doc-search-gpe;alfonsovelp/lynk-embedding-aws;limcheekin/bge-large-en-v1.5;ahmedelbeshry/financial_chatbot;RajatChaudhari/BioGeo;jayant012/Smart-Assistant;catastropiyush/RAG_Chatbot;prudhvirajdowluri/PDF-Chatbot;sergeipetrov/pimcore-ytest;atjust/genai-week-4-gradio;ankush-003/ASMR-embedding-service;Nithin1905/investor;thenativefox/RAG;Bofeee5675/FIRE;lucy1118/storytelling-backup;kartavya23/GitChat;rishisim/aiotsmartlabs-assistant-quantized;jeongsk/CareerAdvisePro;evelyn-lo/evelyn;yuantao-infini-ai/demo_test;Nymbo/MTEB-Arena,"{""task_counts"":{""Classification"":12,""Retrieval"":27,""Clustering"":11,""Reranking"":4,""STS"":10,""PairClassification"":3,""Summarization"":1}}",C:\Users\AMD\git\hf\scripts\cache\json\baai__bge-large-en-v1.5.json,AutoModel,AutoTokenizer,,64fff5087f91f94040eee912,feature-extraction,sentence-transformers,feature-extraction,,[MASK],,warm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAAI/bge-reranker-large,https://huggingface.co/BAAI/bge-reranker-large,huggingface-BAAI-bge-reranker-large,BAAI,feature-extraction,transformers,mit,en;zh,transformers;pytorch;onnx;safetensors;xlm-roberta;text-classification;mteb;feature-extraction;en;zh;arxiv:2401.03462;arxiv:2312.15503;arxiv:2311.13534;arxiv:2310.07554;arxiv:2309.07597;license:mit;model-index;text-embeddings-inference;endpoints_compatible;deploy:azure;region:us,1094324,441,2023-09-12T07:39:18.000Z,2024-05-11T13:39:02.000Z,False,False,False,55611d7bca2a7133960a6d3b71e083071bbfc312,xlm-roberta,XLMRobertaForSequenceClassification,559891971,559.89M,7321697580,11,0,True,True,False,True,False,False,us,2401.03462;2312.15503;2311.13534;2310.07554;2309.07597,mteb/leaderboard_legacy;lightmate/llm-chatbot;sambanovasystems/enterprise_knowledge_retriever;Zulelee/langchain-chatchat;SmileXing/leaderboard;Cudd1es/Dr-Bang;rk68/HyPA-RAG;malvika2003/openvino_notebooks;LISA-Kadi/LISA-demo;CjangCjengh/Prompt-Compression-Toolbox;A7m0d/rag_korean_manufacturing_docs;gauravprasadgp/genai;JerryLiJinyi/Prompt-Compression-Toolbox;z00mP/Simple-RAG-solution;LevGervich/rag_time;acrobatlm/ai_bootcamp_midterm;lillybak/NVIDIA-RAG;waleko/rag-transformers;egoz/myrag;berliozmeister/study;JoseAntonioBarrancoBernabe/TFMUOC;ApInvent/hw-gradio-ui;kartavya23/GitChat;anthopit/octovision-rag;ZoniaChatbot/ZoniaQwen;JiakaiDu/RAG_Test;anikettty/blackbox;holistic-ai/HyPA-RAG;MaksymOrlianskyi/NLP6;DenysPetro/RAG_NLP;sq66/leaderboard_legacy;tanbushi/reranker;zhuhai111/Toursim-Test;q275343119/leaderboard;tomlrogers/esa-multimodal-rag;AyushM6/leaderboard;ChaitanyaSubhakar/RAG_Search_Engine_for_Wikipedia;mariiosrg/chatbot_hukum_pidana_indonesia;shiwan7788/leaderboard;quang4869/ragchatbot;Chengyanci/11;yanciyuyu/1;Aviralansh/AccessLaw;Aviralansh/AccessLaw-DOC;n8n-1/8;reader-1/1;mallankg/hackrx;Kartikgarg00/insurance-chatbot;I-DEEPANSHU/hahaha;Hesamnasiri/testRAG;zkhotanlou/RAG_Dice;cloudranger/demo-a-rag;lilovezeng/ke-rag-rerank;tc1024/ivla-final;hiteshwar21/MANIT-RAG-Chatbot;lake-synctv/leaderboard;raviiN/my-multimodal-rag-app;shiwan7788/leaderboard-uni;hvmax/ogl-public;laxmanp090404/vuln-rag-assistant;AlbertoBVentas/simple-pdf-rag-chatbot;DeTa24/BAAI-bge-reranker-large;ZehaoLiu/QwenRAG;adityapeopleplus/embedding_generator;QuentinJG/mteb-demo-vidorev3;MohamedBouhamed/RAG;ahaahaaha/adaptive_rag,"{""task_counts"":{""Reranking"":4}}",C:\Users\AMD\git\hf\scripts\cache\json\baai__bge-reranker-large.json,AutoModelForSequenceClassification,AutoTokenizer,,650015a612c1442d9930ad41,feature-extraction,transformers,text-classification,,<mask>,,warm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAAI/bge-reranker-v2-m3,https://huggingface.co/BAAI/bge-reranker-v2-m3,huggingface-BAAI-bge-reranker-v2-m3,BAAI,text-classification,sentence-transformers,apache-2.0,multilingual,sentence-transformers;safetensors;xlm-roberta;text-classification;transformers;text-embeddings-inference;multilingual;arxiv:2312.15503;arxiv:2402.03216;license:apache-2.0;deploy:azure;region:us,3044538,829,2024-03-15T13:32:18.000Z,2024-06-24T14:08:45.000Z,False,False,False,953dc6f6f85a1b2dbfca4c34a2796e7dde08d41e,xlm-roberta,XLMRobertaForSequenceClassification,567755777,567.76M,7403932631,13,0,True,False,False,False,False,False,us,2312.15503;2402.03216,GIZ/audit_assistant;lightmate/llm-chatbot;TheJimmy/ai-builder-bookIdentifier-HF;aihuashanying/aileeao;sadaisystems/sdmrec-docker;Shriharshan/Autism-RAG;fahmiaziz/api-rerank-model;GIZ/ChaBo_README;akryldigital/audit_assistant;Lenda12/Georgian_RAG_of_Civil_Code;ziyingsk/BW_RAG;DanHX/KHome;Runnies23/AI_Builder;LukaBondi/osuosutesttest;vadjs/rag-homework;SebastianSchramm/qa-api;lintasmediadanawa/hf-llm-api;zxsipola123456/ragflow;ldd12/BAAI-bge-reranker-v2-m3;jeongsk/WDS-QA-Bot;JiakaiDu/RAG_Test;EbeshaAI/dummy-license-plate;EbeshaAI/dummy-license-plate-2;EbeshaAI/dummy-license-plate-api;EbeshaAI/dummy-license-plate-api-2;retopara/ragflow;fikriazain/Hemodialysis-Bot;Adhin/HemoVDB;aihuashanying/aileeao_test;samlax12/agent;Starowo/ragflow;Korawan/domae02;gabor1/bge-reranker-api;daniel-dona/sparql-era-demo-zerogpu;Ambika0905/testt;zakir0605/zak;Vanajamuthaiyan/DS;Vanajamuthaiyan/VM;aipatseer/bge-reranker-v2-m3-Endpoint;kukdonglover/simple_rag;rm-lht/lightrag;PercivalFletcher/Chai-Tea-Latte;IZOARA/Chatbot-RAGv2;azzmannorelimane/airjobit-cv-matcher;azzmannorelimane/airjobit-cv-matcher1;GIZ/gina;Harsh0304/gitasphere-ai;Harsh0304/GitaSphere-AI-V2;militarybearz/bge;juanludataanalyst/bge-spanish-salon-crossencoder;malexandersalazar/citadel_of_adun;Hamdyai/egyptian-legal-agent-v3;Hamdyai/egyptian-legal-agent-v4;Hamdyai/hamdy-almadrasah-legal-agent-v5-2;lucioY250/VisionDoc-RAG-Backend;pedrozwy/ofix;Keyjun/chatbot-dtu-demo;celalkartoglu/turkce-rag-qa-space;Garona258/embedding_ranker;Kienvt/BAAI-bge-reranker-v2-m3;awellis/bfh-studadmin-assist;26tanishabanik/fir-case-management;PhysicsUncomplicated/PhysicsUncomplicated-bodhagpt;junjiaz1/Disneyland;achenyx1412/DGADIS;natalieac/estudo-agente;natalieac/study-agente;PBThuong96/chatbot;davidtran999/hue-portal-backend;davidtran999/hue-portal-backendDocker;phureexd/phuree;restvatikan/hanyang-chatbot;MIladagdam/Kavosh-AI,"{""task_counts"":{}}",C:\Users\AMD\git\hf\scripts\cache\json\BAAI__bge-reranker-v2-m3.json,AutoModelForSequenceClassification,AutoTokenizer,,65f44de295b7d70871c368eb,text-classification,sentence-transformers,text-classification,,<mask>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAAI/bge-small-en-v1.5,https://huggingface.co/BAAI/bge-small-en-v1.5,huggingface-BAAI-bge-small-en-v1.5,BAAI,feature-extraction,sentence-transformers,mit,en,sentence-transformers;pytorch;onnx;safetensors;bert;feature-extraction;sentence-similarity;transformers;mteb;en;arxiv:2401.03462;arxiv:2312.15503;arxiv:2311.13534;arxiv:2310.07554;arxiv:2309.07597;license:mit;model-index;text-embeddings-inference;endpoints_compatible;deploy:azure;region:us,3115573,387,2023-09-12T05:20:55.000Z,2024-02-22T03:36:23.000Z,False,False,False,5c38ec7c405ec4b44b94cc5a9bb96e735b38267a,bert,BertModel,33360512,33.36M,834515761,14,0,True,True,False,True,False,False,us,2401.03462;2312.15503;2311.13534;2310.07554;2309.07597,Steven10429/apply_lora_and_quantize;dashVector/dashVectorSpace;mteb/leaderboard_legacy;Sarath0x8f/Document-QA-bot;AI-ANK/RAGArch;fau/videoxity;Mr-Vicky-01/chat-with-PDF;lightmate/llm-chatbot;thisisrishi/chat-with-pdf;suriya7/Chatbot-PDF;m-ric/Quotes;lihuigu/SciPIP;Shreyas094/SearXNG-WebSearch-Agent;lingyit1108/ragtest-sakimilo;limcheekin/bge-small-en-v1.5;phucbienvan/AppChat;TeamSAS/UB_VSA;MCP-1st-Birthday/Shyam-Kathir-mcp-in-action-track-creative;Shivamsinghtomar78/ChatWithPDF;Agents-MCP-Hackathon/AgentPimentBleu;Tarka-AIR/Tarka-Embedding;monsterapi/RAG-Chat;henry2024/ARIN_7102;SaranyaR/chatbot;aelitta/BioMistral_gradio;NenJa/rag-chatbot;datajoi/Domain-Document-Indexing;re-mind/Crawl4AI;SmileXing/leaderboard;anu151105/agentic-browser;koler/Agentic-ai-With-RAG;aloshy-ai/deep-job-seek-mini;bSonali/healthcare-ai-assistant;Chris4K/rag-tool;ubermenchh/article_chat;junaidiqbalsyed/qa_hr_chatbot;somewheresystems/dataclysm;ManFrag/translatetopic;lakshmivairamani/pdf_chatbot;AI-ANK/AI-Real-Estate-Search-Qdrant-Llamaindex;DayanaGCruz/DayiLlama;whoami02/bot_manuals;yuvaranianandhan24/chat_with_pdf;ayaanzaveri/bge-large-en-v1.5;Dobby091/koko;seanpedrickcase/data_text_search;Nithi123/DataScience_ChatAssistant_Llma3_Chatgroq;dryouviavant/Ilya-Docs_RAG-INFO-Custodian-CHAT_by-lAIl;malvika2003/openvino_notebooks;dixiyao/chatbot-professor;Prat0/ClarifyAI;Sachitksh/Document_bot_by_team_bhumi;Jashu/HeartDiseaseChatbot;gufett0/chatbot-llamaindex;Deddy/Quotes_Terbaik_Dunia;Jashu/diabetesDiseaseBot;Draichi/Formula1-race-debriefing;Wedyan2023/Data_Generation_LabelingCopy;AI-RESEARCHER-2024/Computing-Chatbot;gabrolo/StudyBuddy;sushildhakal/embd;ryadav2/Talk2Docs;efeideo/open-belinostat;kevinhug/ai;zy2582/WithSandra_Chatbot;Aedelon/GAIA_Agent;gm42/esi-hf;Agents-MCP-Hackathon/ai-cybersecurity-agent;Agents-MCP-Hackathon/egg_tart_agent;parthbisht/Agents-MCP-Hackathon;swan1/QA-Voices-V3;vinimoreira/RAG_backend;satish1373/rag-hf;SWARIM/professional-portfolio-chatbot;jagannathsameer121/Sales_bot;krushnakant27/RAGChatbot_AirportChangi;joserman/kurian-portfolio-backend;Rishabh2254/scientific-rag;jzh001/ArchGen;jagadishwar/DocSphere;korayercan/data-science-interview-coach;Muhammad-Umer-Khan/PersonalAssistant;abc12342/AI_assistant_Genshin_Miliastra_Wonderland_UGC;abc12342/AI_miliastra_assistant;grgonza86/Speedy_Treats_Lead_Agent;KSuhas/Portfolio;KSuhas/Portfolio-DE;Mnkhoma/Yaza;ubermenchh/chat-with-arxiv;silk-road/ChatHaruhi-Qwen118k-Extended;iitmbsrag/handbook-qa;sam2ai/embed_api;Ibraaheem/invenxion-chatbot;anasmkh/chabi;Ibraaheem/invenxion-chatbot_local;hsienchen/phi2;hsienchen/phil2b;diogodsa/ia-ibovespa-ri-tech;junaidiqbalsyed/local_rag;aphilippov/python-server-api,"{""task_counts"":{""Classification"":12,""Retrieval"":27,""Clustering"":11,""Reranking"":4,""STS"":10,""PairClassification"":3,""Summarization"":1}}",C:\Users\AMD\git\hf\scripts\cache\json\baai__bge-small-en-v1.5.json,AutoModel,AutoTokenizer,,64fff537d522560505ad6567,feature-extraction,sentence-transformers,feature-extraction,,[MASK],,warm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bartowski/Llama-3-8B-Instruct-Gradient-1048k-exl2,https://huggingface.co/bartowski/Llama-3-8B-Instruct-Gradient-1048k-exl2,huggingface-bartowski-Llama-3-8B-Instruct-Gradient-1048k-exl2,bartowski,text-generation,,llama3,en,meta;llama-3;text-generation;en;license:llama3;region:us,10,3,2024-04-30T23:22:18.000Z,2024-05-04T15:25:00.000Z,False,False,False,bbfa71d09d2a9917b7e770e4ebb7fed43b2cb478,,,,,62500454092,3,0,False,False,False,False,False,False,us,,,"{""task_counts"":{}}",C:\Users\AMD\git\hf\scripts\cache\json\bartowski__Llama-3-8B-Instruct-Gradient-1048k-exl2.json,,,,66317d2a992449cefefa7e4c,text-generation,,,,,,,,,,bartowski,,,,,,,,,,,,,,,,,,,,,,,,,,,
